    3067,   0.231887,   0.484954,   0.829335
    3083,   0.233352,   0.487151,   0.836904
    3099,   0.232863,   0.483489,   0.839590
    3114,   0.236770,   0.475798,   0.842031
    3130,   0.237258,   0.471281,   0.854483
    3145,   0.241653,   0.466886,   0.854483
    3161,   0.243362,   0.461759,   0.821278
    3177,   0.232741,   0.502167,   0.847647
    3192,   0.240798,   0.493255,   0.860099
    3208,   0.255570,   0.481169,   0.856192
    3224,   0.251541,   0.479338,   0.846182
    3239,   0.258133,   0.481414,   0.840322
    3255,   0.255326,   0.499847,   0.836660
    3270,   0.256791,   0.500336,   0.833486
    3286,   0.261307,   0.500702,   0.830434
    3302,   0.258500,   0.485442,   0.851553
    3317,   0.248978,   0.489593,   0.849356
    3333,   0.254837,   0.485442,   0.852042
    3349,   0.251907,   0.483489,   0.841055
    3364,   0.242019,   0.492767,   0.835317
    3380,   0.238601,   0.490692,   0.830068
    3395,   0.244827,   0.494720,   0.844961
    3411,   0.256791,   0.478606,   0.844473
    3427,   0.238601,   0.492157,   0.832021
    3442,   0.236648,   0.480559,   0.844229
    3458,   0.231154,   0.471281,   0.848379
    3474,   0.231643,   0.471770,   0.851798
    3489,   0.233107,   0.491058,   0.843863
    3505,   0.227980,   0.499359,   0.846670
    3520,   0.227004,   0.495941,   0.846915
    3536,   0.224074,   0.496185,   0.831289
    3552,   0.229445,   0.492279,   0.831289
    3567,   0.230056,   0.483245,   0.842764
    3583,   0.242630,   0.477141,   0.838613
    3598,   0.257767,   0.477873,   0.831655
    3614,   0.260941,   0.472868,   0.838369
    3630,   0.250687,   0.461271,   0.854972
    3645,   0.247635,   0.472014,   0.838613
    3661,   0.247024,   0.482756,   0.821644
    3677,   0.231398,   0.480315,   0.814442
    3692,   0.225050,   0.474211,   0.835195
    3708,   0.252152,   0.477873,   0.839346
    3723,   0.253617,   0.474211,   0.841543
    3739,   0.214918,   0.483489,   0.829824
    3755,   0.220778,   0.482512,   0.830800
    3770,   0.232619,   0.482024,   0.847281
    3786,   0.201611,   0.479583,   0.782213
    3802,   0.177928,   0.367027,   0.803699
    3817,   0.256180,   0.370201,   0.732039
    3833,   0.284746,   0.268022,   0.601172
    3849,  -0.179027,   0.012757,   0.152292
    3864,   0.038027,   0.036440,   0.256791
    3880,  -0.065495,   0.018739,   0.068547
    3895,   0.027284,   0.114570,   0.057804
    3911,  -0.004700,   0.129952,   0.080022
    3926,  -0.035952,   0.108466,   0.161082
    3942,   0.049747,  -0.030214,   0.010682
    3958,   0.058170,   0.078679,  -0.002380
    3973,  -0.019593,   0.002503,   0.109076
    3989,  -0.009217,   0.030458,   0.085393
    4005,  -0.002991,   0.028871,   0.060245
    4020,   0.015809,   0.026430,   0.083806
    4036,   0.007508,   0.021547,   0.047305
    4051,   0.033754,   0.037905,   0.057193
    4067,   0.012269,   0.015687,   0.061832
    4083,   0.018006,   0.022035,   0.070012
    4098,   0.020936,   0.033266,   0.065128
    4114,   0.017762,   0.030336,   0.079045
    4130,   0.017396,   0.032045,   0.071232
    4145,   0.017030,   0.030825,   0.081487
    4161,   0.012147,   0.033022,   0.085760
    4176,   0.013123,   0.032167,   0.089422
    4192,   0.012147,   0.034731,   0.094916
    4208,   0.005555,   0.035219,   0.102240
    4223,   0.005677,   0.039370,   0.104926
    4239,   0.002503,   0.039614,   0.115180
    4254,   0.000183,   0.039614,   0.117378
    4270,  -0.007019,   0.042544,   0.125191
    4286,  -0.009095,   0.040591,   0.134225
    4302,  -0.013490,   0.043399,   0.133370
    4317,  -0.016908,   0.042910,   0.142160
    4333,  -0.016175,   0.043765,   0.143014
    4348,  -0.022523,   0.044253,   0.150583
    4364,  -0.033755,   0.049869,   0.156687
    4379,  -0.035219,   0.048892,   0.160837
    4395,  -0.041812,   0.051090,   0.170604
    4411,  -0.045962,   0.052799,   0.184276
    4426,  -0.046695,   0.053775,   0.186962
    4442,  -0.042544,   0.054508,   0.194897
    4458,  -0.038882,   0.055851,   0.194531
    4473,  -0.039248,   0.056461,   0.203076
    4489,  -0.036318,   0.055240,   0.206617
    4504,  -0.035219,   0.057438,   0.208692
    4520,  -0.028139,   0.060856,   0.215284
    4536,  -0.027040,   0.059391,   0.211866
    4552,  -0.027162,   0.057682,   0.212110
    4567,  -0.031069,   0.058536,   0.220167
    4583,  -0.026430,   0.063542,   0.225050
    4598,  -0.030336,   0.063786,   0.225783
    4614,  -0.024721,   0.062687,   0.231154
    4629,  -0.029604,   0.068913,   0.234084
    4645,  -0.026918,   0.071599,   0.241897
    4661,  -0.029116,   0.079656,   0.237869
    4676,  -0.028383,   0.083562,   0.248245
    4692,  -0.028627,   0.096014,   0.245559
    4708,  -0.026674,   0.097967,   0.245804
    4723,  -0.030580,   0.137521,   0.251419
    4739,  -0.023256,   0.154856,   0.247757
    4754,  -0.027162,   0.160471,   0.248001
    4770,  -0.024110,   0.175731,   0.248245
    4786,  -0.025942,   0.187817,   0.252640
    4801,  -0.037539,   0.186840,   0.234694
    4817,  -0.036806,   0.202954,   0.242507
    4832,  -0.028749,   0.224684,   0.229201
    4848,  -0.022279,   0.237624,   0.224806
    4864,   0.013856,   0.287676,   0.225294
    4879,   0.002014,   0.262528,   0.222243
    4895,   0.023378,   0.300617,   0.227492
    4911,   0.020448,   0.291216,   0.219313
    4926,   0.032900,   0.315998,   0.231643
    4942,   0.041934,   0.302326,   0.222365
    4958,   0.028261,   0.310383,   0.231643
    4973,   0.050967,   0.323323,   0.249710
    4989,   0.048526,   0.332845,   0.276079
    5004,   0.025331,   0.329671,   0.269731
    5020,   0.037783,   0.331868,   0.296100
    5036,   0.048282,   0.353842,   0.309284
    5051,   0.044864,   0.340414,   0.322468
    5067,   0.076848,   0.377525,   0.339315
    5083,   0.057560,   0.344076,   0.329305
    5098,   0.082464,   0.366783,   0.317341
    5114,   0.070256,   0.371177,   0.321980
    5129,   0.077092,   0.367271,   0.307819
    5145,   0.088079,   0.392053,   0.343100
    5161,   0.091741,   0.379479,   0.341268
    5176,   0.089544,   0.407801,   0.371788
    5192,   0.091131,   0.407557,   0.376061
    5208,   0.097845,   0.410975,   0.373741
    5223,   0.086614,   0.429775,   0.395471
    5239,   0.068547,   0.488128,   0.468962
    5254,   0.134957,   0.693463,   0.807117
    5270,   4.000183,   4.000183,   4.000183
